product_id,product_name,category,price,stock_quantity
8227,Product 8227,Beauty,381.35,447
8228,Product 8228,Home,358.36,245
8229,Product 8229,Electronics,414.13,804
8230,Product 8230,Clothing,356.81,361
8231,Product 8231,Clothing,161.31,809
8232,Product 8232,Books,448.35,206
8233,Product 8233,Books,309.14,725
8234,Product 8234,Home,408.41,878
8235,Product 8235,Electronics,45.35,613
8236,Product 8236,Electronics,265.19,368
8237,Product 8237,Books,298.63,634
8238,Product 8238,Home,115.98,219
8239,Product 8239,Home,49.91,724
8240,Product 8240,Beauty,6.8,153
8241,Product 8241,Beauty,115.45,498
8242,Product 8242,Home,425.34,887
8243,Product 8243,Electronics,187.38,60
8244,Product 8244,Books,400.76,788
8245,Product 8245,Clothing,241.36,883
8246,Product 8246,Beauty,467.37,108
8247,Product 8247,Books,256.77,707
8248,Product 8248,Books,201.74,45
8249,Product 8249,Beauty,160.32,551
8250,Product 8250,Books,61.85,574
8251,Product 8251,Beauty,478.72,716
8252,Product 8252,Clothing,99.47,715
8253,Product 8253,Clothing,143.8,560
8254,Product 8254,Clothing,341.38,333
8255,Product 8255,Beauty,362.36,130
8256,Product 8256,Clothing,318.72,11
8257,Product 8257,Beauty,5.07,854
8258,Product 8258,Beauty,223.45,466
8259,Product 8259,Books,308.65,59
8260,Product 8260,Electronics,306.48,848
8261,Product 8261,Books,256.2,921
8262,Product 8262,Home,415.55,774
8263,Product 8263,Home,196.7,291
8264,Product 8264,Home,395.31,772
8265,Product 8265,Electronics,281.6,213
8266,Product 8266,Electronics,435.15,479
8267,Product 8267,Electronics,212.81,785
8268,Product 8268,Home,400.12,239
8269,Product 8269,Electronics,245.9,412
8270,Product 8270,Electronics,265.91,73
8271,Product 8271,Books,331.62,898
8272,Product 8272,Books,481.0,867
8273,Product 8273,Beauty,278.2,557
8274,Product 8274,Electronics,44.49,326
8275,Product 8275,Books,189.86,842
8276,Product 8276,Books,244.93,708
8277,Product 8277,Home,485.49,126
8278,Product 8278,Beauty,357.91,732
8279,Product 8279,Beauty,106.79,674
8280,Product 8280,Clothing,360.6,553
8281,Product 8281,Books,150.84,439
8282,Product 8282,Books,241.53,843
8283,Product 8283,Books,453.1,989
8284,Product 8284,Beauty,192.49,391
8285,Product 8285,Beauty,480.63,839
8286,Product 8286,Clothing,100.19,23
8287,Product 8287,Home,310.64,280
8288,Product 8288,Home,107.1,787
8289,Product 8289,Beauty,236.65,691
8290,Product 8290,Electronics,34.12,749
8291,Product 8291,Beauty,111.03,627
8292,Product 8292,Books,379.51,879
8293,Product 8293,Home,21.67,977
8294,Product 8294,Clothing,81.06,196
8295,Product 8295,Clothing,478.99,464
8296,Product 8296,Clothing,24.68,438
8297,Product 8297,Home,377.6,681
8298,Product 8298,Clothing,55.08,146
8299,Product 8299,Home,466.34,830
8300,Product 8300,Electronics,370.99,732
8301,Product 8301,Electronics,7.55,685
8302,Product 8302,Electronics,312.34,339
8303,Product 8303,Home,493.42,474
8304,Product 8304,Home,70.09,786
8305,Product 8305,Clothing,76.08,532
8306,Product 8306,Books,55.46,252
8307,Product 8307,Electronics,294.11,191
8308,Product 8308,Books,196.7,658
8309,Product 8309,Home,394.29,403
8310,Product 8310,Beauty,109.35,285
8311,Product 8311,Electronics,94.17,562
8312,Product 8312,Beauty,334.11,659
8313,Product 8313,Beauty,419.03,336
8314,Product 8314,Clothing,274.83,177
8315,Product 8315,Books,34.01,215
8316,Product 8316,Books,129.79,522
8317,Product 8317,Home,391.59,437
8318,Product 8318,Beauty,221.56,764
8319,Product 8319,Clothing,393.62,582
8320,Product 8320,Home,484.32,95
8321,Product 8321,Beauty,442.46,791
8322,Product 8322,Electronics,195.76,170
8323,Product 8323,Books,230.39,665
8324,Product 8324,Electronics,473.36,870
8325,Product 8325,Books,248.79,976
8326,Product 8326,Clothing,454.15,778
8327,Product 8327,Clothing,473.91,465
8328,Product 8328,Home,89.87,110
8329,Product 8329,Books,364.22,726
8330,Product 8330,Electronics,429.9,781
8331,Product 8331,Electronics,383.29,997
8332,Product 8332,Clothing,92.83,476
8333,Product 8333,Clothing,374.16,961
8334,Product 8334,Books,296.17,332
8335,Product 8335,Electronics,323.78,655
8336,Product 8336,Beauty,191.94,62
8337,Product 8337,Books,297.63,823
8338,Product 8338,Electronics,239.31,747
8339,Product 8339,Electronics,140.64,299
8340,Product 8340,Home,99.48,18
8341,Product 8341,Clothing,20.38,946
8342,Product 8342,Electronics,116.04,870
8343,Product 8343,Clothing,258.85,363
8344,Product 8344,Clothing,315.7,37
8345,Product 8345,Clothing,281.15,170
8346,Product 8346,Home,155.08,881
8347,Product 8347,Books,433.73,166
8348,Product 8348,Clothing,316.24,323
8349,Product 8349,Home,322.74,310
8350,Product 8350,Clothing,355.71,677
8351,Product 8351,Home,185.65,279
8352,Product 8352,Clothing,488.46,333
8353,Product 8353,Clothing,236.64,668
8354,Product 8354,Books,489.49,59
8355,Product 8355,Electronics,343.18,89
8356,Product 8356,Electronics,135.69,846
8357,Product 8357,Electronics,164.74,125
8358,Product 8358,Home,228.68,332
8359,Product 8359,Electronics,262.57,250
8360,Product 8360,Beauty,40.95,874
8361,Product 8361,Beauty,12.48,533
8362,Product 8362,Home,63.77,756
8363,Product 8363,Clothing,496.17,345
8364,Product 8364,Home,159.15,268
8365,Product 8365,Home,129.98,200
8366,Product 8366,Beauty,265.17,149
8367,Product 8367,Clothing,100.42,340
8368,Product 8368,Books,366.51,241
8369,Product 8369,Electronics,327.33,266
8370,Product 8370,Beauty,415.68,861
8371,Product 8371,Beauty,267.97,908
8372,Product 8372,Electronics,127.49,497
8373,Product 8373,Beauty,133.08,550
8374,Product 8374,Electronics,58.34,469
8375,Product 8375,Clothing,124.95,337
8376,Product 8376,Books,327.68,19
8377,Product 8377,Home,231.69,463
8378,Product 8378,Books,153.69,735
8379,Product 8379,Home,195.25,917
8380,Product 8380,Books,243.77,719
8381,Product 8381,Beauty,310.73,500
8382,Product 8382,Beauty,298.02,960
8383,Product 8383,Books,89.24,517
8384,Product 8384,Electronics,314.95,952
8385,Product 8385,Home,193.79,566
8386,Product 8386,Electronics,28.96,525
8387,Product 8387,Home,447.52,831
8388,Product 8388,Clothing,285.31,782
8389,Product 8389,Electronics,115.72,443
8390,Product 8390,Books,200.61,594
8391,Product 8391,Beauty,314.74,56
8392,Product 8392,Clothing,157.55,828
8393,Product 8393,Beauty,94.71,60
8394,Product 8394,Home,301.3,796
8395,Product 8395,Electronics,378.81,590
8396,Product 8396,Home,302.1,793
8397,Product 8397,Clothing,407.14,732
8398,Product 8398,Beauty,232.87,897
8399,Product 8399,Books,44.99,889
8400,Product 8400,Clothing,281.58,410
8401,Product 8401,Books,230.94,326
8402,Product 8402,Books,393.33,932
8403,Product 8403,Home,14.12,459
8404,Product 8404,Electronics,123.33,638
8405,Product 8405,Books,290.75,874
8406,Product 8406,Home,56.31,921
8407,Product 8407,Beauty,420.61,575
8408,Product 8408,Books,364.35,111
8409,Product 8409,Beauty,119.87,269
8410,Product 8410,Books,422.94,535
8411,Product 8411,Electronics,203.62,711
8412,Product 8412,Clothing,298.28,8
8413,Product 8413,Clothing,41.8,724
8414,Product 8414,Home,26.15,860
8415,Product 8415,Home,365.69,478
8416,Product 8416,Home,159.55,261
8417,Product 8417,Beauty,379.92,674
8418,Product 8418,Electronics,225.38,318
8419,Product 8419,Beauty,310.47,875
8420,Product 8420,Electronics,403.11,364
8421,Product 8421,Electronics,61.86,187
8422,Product 8422,Beauty,35.19,465
8423,Product 8423,Electronics,164.94,291
8424,Product 8424,Books,112.62,9
8425,Product 8425,Home,243.11,891
8426,Product 8426,Books,489.56,838
8427,Product 8427,Beauty,246.35,988
8428,Product 8428,Beauty,54.18,169
8429,Product 8429,Books,279.67,614
8430,Product 8430,Electronics,388.31,373
8431,Product 8431,Clothing,320.66,783
8432,Product 8432,Home,67.69,120
8433,Product 8433,Home,372.49,575
8434,Product 8434,Books,462.6,62
8435,Product 8435,Beauty,489.27,348
8436,Product 8436,Home,35.71,616
8437,Product 8437,Beauty,98.52,10
8438,Product 8438,Home,41.36,434
8439,Product 8439,Electronics,487.5,239
8440,Product 8440,Beauty,302.7,377
8441,Product 8441,Electronics,432.49,982
8442,Product 8442,Electronics,45.34,257
8443,Product 8443,Clothing,310.63,708
8444,Product 8444,Beauty,254.72,537
8445,Product 8445,Beauty,191.33,308
8446,Product 8446,Beauty,90.35,572
8447,Product 8447,Clothing,15.18,303
8448,Product 8448,Beauty,230.86,600
8449,Product 8449,Electronics,310.91,933
8450,Product 8450,Clothing,164.02,716
8451,Product 8451,Beauty,126.42,961
8452,Product 8452,Books,389.51,727
8453,Product 8453,Clothing,90.59,60
8454,Product 8454,Electronics,298.05,174
8455,Product 8455,Books,77.89,752
8456,Product 8456,Clothing,7.94,582
8457,Product 8457,Books,26.71,702
8458,Product 8458,Beauty,487.1,340
8459,Product 8459,Clothing,126.89,438
8460,Product 8460,Books,82.3,775
8461,Product 8461,Home,348.06,857
8462,Product 8462,Beauty,321.91,128
8463,Product 8463,Electronics,76.27,502
8464,Product 8464,Beauty,351.2,259
8465,Product 8465,Electronics,406.7,361
8466,Product 8466,Home,6.64,669
8467,Product 8467,Home,200.79,823
8468,Product 8468,Beauty,394.83,453
8469,Product 8469,Beauty,257.63,994
8470,Product 8470,Beauty,113.52,667
8471,Product 8471,Electronics,268.26,41
8472,Product 8472,Clothing,97.84,949
8473,Product 8473,Home,310.27,832
8474,Product 8474,Clothing,419.84,642
8475,Product 8475,Home,269.19,457
8476,Product 8476,Electronics,277.16,525
8477,Product 8477,Beauty,484.74,590
8478,Product 8478,Electronics,97.69,45
8479,Product 8479,Home,250.26,24
8480,Product 8480,Beauty,466.11,154
8481,Product 8481,Beauty,346.35,717
8482,Product 8482,Books,330.74,332
8483,Product 8483,Clothing,45.29,921
8484,Product 8484,Home,466.57,716
8485,Product 8485,Clothing,329.16,747
8486,Product 8486,Electronics,124.49,884
8487,Product 8487,Home,290.57,821
8488,Product 8488,Books,120.63,224
8489,Product 8489,Clothing,298.73,629
8490,Product 8490,Electronics,47.8,144
8491,Product 8491,Books,361.63,146
8492,Product 8492,Home,128.56,662
8493,Product 8493,Beauty,321.82,791
8494,Product 8494,Beauty,63.39,116
8495,Product 8495,Electronics,471.83,709
8496,Product 8496,Home,426.92,243
8497,Product 8497,Electronics,182.13,55
8498,Product 8498,Beauty,493.06,964
8499,Product 8499,Books,111.43,132
8500,Product 8500,Clothing,390.13,347
8501,Product 8501,Beauty,70.26,799
8502,Product 8502,Clothing,288.58,24
8503,Product 8503,Electronics,94.68,497
8504,Product 8504,Books,281.86,554
8505,Product 8505,Beauty,484.44,689
8506,Product 8506,Home,305.69,228
8507,Product 8507,Home,34.39,539
8508,Product 8508,Electronics,7.77,992
8509,Product 8509,Electronics,376.9,458
8510,Product 8510,Books,175.97,140
8511,Product 8511,Clothing,322.79,630
8512,Product 8512,Books,420.69,439
8513,Product 8513,Electronics,111.75,779
8514,Product 8514,Clothing,484.85,265
8515,Product 8515,Beauty,449.27,376
8516,Product 8516,Clothing,232.06,873
8517,Product 8517,Books,215.2,479
8518,Product 8518,Home,477.36,50
8519,Product 8519,Electronics,196.96,811
8520,Product 8520,Books,204.15,46
8521,Product 8521,Electronics,311.56,160
8522,Product 8522,Home,78.14,607
8523,Product 8523,Electronics,450.99,778
8524,Product 8524,Clothing,80.22,874
8525,Product 8525,Home,54.04,162
8526,Product 8526,Clothing,106.46,4
8527,Product 8527,Beauty,497.24,931
8528,Product 8528,Books,249.8,29
8529,Product 8529,Books,385.47,554
8530,Product 8530,Clothing,74.44,341
8531,Product 8531,Home,58.35,882
8532,Product 8532,Beauty,338.14,501
8533,Product 8533,Books,316.98,581
8534,Product 8534,Electronics,8.54,549
8535,Product 8535,Clothing,457.74,631
8536,Product 8536,Clothing,362.02,761
8537,Product 8537,Home,321.32,121
8538,Product 8538,Books,403.79,826
8539,Product 8539,Home,328.91,488
8540,Product 8540,Beauty,11.32,952
8541,Product 8541,Beauty,144.39,425
8542,Product 8542,Beauty,105.23,133
8543,Product 8543,Books,11.07,993
8544,Product 8544,Electronics,314.58,279
8545,Product 8545,Clothing,35.03,791
8546,Product 8546,Electronics,297.89,645
8547,Product 8547,Clothing,188.2,783
8548,Product 8548,Home,72.86,719
8549,Product 8549,Clothing,403.56,813
8550,Product 8550,Electronics,254.67,410
8551,Product 8551,Electronics,405.34,469
8552,Product 8552,Electronics,334.05,66
8553,Product 8553,Electronics,134.73,8
8554,Product 8554,Beauty,132.51,889
8555,Product 8555,Home,439.2,677
8556,Product 8556,Clothing,126.68,912
8557,Product 8557,Beauty,427.67,773
8558,Product 8558,Clothing,125.97,161
8559,Product 8559,Electronics,57.91,620
8560,Product 8560,Electronics,425.57,548
8561,Product 8561,Electronics,274.71,896
8562,Product 8562,Electronics,252.39,354
8563,Product 8563,Clothing,42.15,315
8564,Product 8564,Electronics,127.53,608
8565,Product 8565,Books,256.28,677
8566,Product 8566,Home,423.38,210
8567,Product 8567,Home,142.12,727
8568,Product 8568,Beauty,381.37,909
8569,Product 8569,Electronics,219.85,563
8570,Product 8570,Clothing,116.49,701
8571,Product 8571,Books,94.4,766
8572,Product 8572,Books,337.59,991
8573,Product 8573,Clothing,463.53,978
8574,Product 8574,Electronics,100.07,737
8575,Product 8575,Electronics,336.69,340
8576,Product 8576,Home,237.47,329
8577,Product 8577,Home,227.63,708
8578,Product 8578,Clothing,385.84,698
8579,Product 8579,Beauty,300.52,126
8580,Product 8580,Clothing,220.72,328
8581,Product 8581,Clothing,117.39,32
8582,Product 8582,Electronics,381.76,228
8583,Product 8583,Electronics,214.65,128
8584,Product 8584,Books,89.55,253
8585,Product 8585,Home,491.37,179
8586,Product 8586,Electronics,420.08,755
8587,Product 8587,Home,171.66,757
8588,Product 8588,Beauty,414.5,493
8589,Product 8589,Books,140.79,577
8590,Product 8590,Clothing,373.06,112
8591,Product 8591,Beauty,73.15,707
8592,Product 8592,Home,334.18,873
8593,Product 8593,Books,473.75,114
8594,Product 8594,Books,345.55,65
8595,Product 8595,Electronics,255.27,833
8596,Product 8596,Clothing,53.51,621
8597,Product 8597,Beauty,50.46,511
8598,Product 8598,Books,75.32,255
8599,Product 8599,Clothing,356.88,360
8600,Product 8600,Electronics,221.17,813
8601,Product 8601,Beauty,348.12,732
8602,Product 8602,Beauty,311.61,565
8603,Product 8603,Home,381.96,262
8604,Product 8604,Home,431.87,129
8605,Product 8605,Books,371.25,7
8606,Product 8606,Home,266.43,161
8607,Product 8607,Home,240.09,729
8608,Product 8608,Electronics,462.14,101
8609,Product 8609,Electronics,274.14,861
8610,Product 8610,Books,462.22,889
8611,Product 8611,Home,70.06,970
8612,Product 8612,Clothing,389.76,633
8613,Product 8613,Beauty,468.06,153
8614,Product 8614,Home,206.17,13
8615,Product 8615,Beauty,422.18,159
8616,Product 8616,Beauty,58.72,591
8617,Product 8617,Home,381.54,122
8618,Product 8618,Electronics,428.02,824
8619,Product 8619,Electronics,172.77,883
8620,Product 8620,Home,211.87,317
8621,Product 8621,Books,366.17,538
8622,Product 8622,Electronics,232.92,834
8623,Product 8623,Home,159.88,295
8624,Product 8624,Electronics,321.71,653
8625,Product 8625,Clothing,220.45,365
8626,Product 8626,Clothing,328.04,429
8627,Product 8627,Home,423.93,596
8628,Product 8628,Electronics,72.21,561
8629,Product 8629,Clothing,445.76,892
8630,Product 8630,Books,71.6,531
8631,Product 8631,Books,57.65,818
8632,Product 8632,Clothing,333.73,440
8633,Product 8633,Home,431.28,576
8634,Product 8634,Clothing,57.9,566
8635,Product 8635,Home,280.89,921
8636,Product 8636,Books,158.32,894
8637,Product 8637,Home,246.53,315
8638,Product 8638,Electronics,273.99,29
8639,Product 8639,Clothing,282.5,557
8640,Product 8640,Books,362.05,514
8641,Product 8641,Clothing,429.92,969
8642,Product 8642,Beauty,420.07,643
8643,Product 8643,Electronics,142.33,573
8644,Product 8644,Books,306.51,729
8645,Product 8645,Books,218.55,370
8646,Product 8646,Books,218.97,406
8647,Product 8647,Books,475.8,724
8648,Product 8648,Clothing,327.78,691
8649,Product 8649,Beauty,55.02,382
8650,Product 8650,Electronics,69.57,279
8651,Product 8651,Books,63.95,613
8652,Product 8652,Home,200.72,819
8653,Product 8653,Home,499.5,499
8654,Product 8654,Home,56.09,27
8655,Product 8655,Beauty,378.64,743
8656,Product 8656,Beauty,257.54,870
8657,Product 8657,Clothing,118.4,688
8658,Product 8658,Books,69.95,713
8659,Product 8659,Electronics,318.47,787
8660,Product 8660,Clothing,184.13,159
8661,Product 8661,Home,287.64,368
8662,Product 8662,Electronics,408.78,854
8663,Product 8663,Electronics,266.67,562
8664,Product 8664,Home,368.83,45
8665,Product 8665,Electronics,323.9,706
8666,Product 8666,Home,173.7,805
8667,Product 8667,Books,52.49,372
8668,Product 8668,Beauty,400.41,557
8669,Product 8669,Electronics,119.75,447
8670,Product 8670,Clothing,273.06,735
8671,Product 8671,Beauty,480.99,595
8672,Product 8672,Beauty,69.52,704
8673,Product 8673,Electronics,116.04,722
8674,Product 8674,Electronics,394.47,431
8675,Product 8675,Electronics,315.89,171
8676,Product 8676,Beauty,355.0,78
8677,Product 8677,Home,25.01,563
8678,Product 8678,Clothing,333.97,771
8679,Product 8679,Clothing,386.87,401
8680,Product 8680,Home,273.8,10
8681,Product 8681,Beauty,183.29,701
8682,Product 8682,Beauty,291.82,81
8683,Product 8683,Beauty,81.11,869
8684,Product 8684,Electronics,424.95,447
8685,Product 8685,Electronics,469.96,542
8686,Product 8686,Books,219.15,787
8687,Product 8687,Clothing,289.18,215
8688,Product 8688,Electronics,303.39,967
8689,Product 8689,Electronics,128.0,24
8690,Product 8690,Beauty,425.12,359
8691,Product 8691,Clothing,342.45,835
8692,Product 8692,Books,83.69,433
8693,Product 8693,Beauty,335.5,538
8694,Product 8694,Home,420.08,367
8695,Product 8695,Beauty,22.4,550
8696,Product 8696,Clothing,43.13,308
8697,Product 8697,Beauty,346.84,685
8698,Product 8698,Home,262.7,90
8699,Product 8699,Electronics,425.55,693
8700,Product 8700,Clothing,138.87,18
8701,Product 8701,Clothing,282.42,901
8702,Product 8702,Clothing,27.62,168
8703,Product 8703,Home,54.17,83
8704,Product 8704,Electronics,231.65,485
8705,Product 8705,Clothing,297.43,751
8706,Product 8706,Beauty,321.36,337
8707,Product 8707,Electronics,455.2,897
8708,Product 8708,Books,69.51,704
8709,Product 8709,Books,309.72,830
8710,Product 8710,Books,34.41,72
8711,Product 8711,Books,36.26,795
8712,Product 8712,Home,487.28,595
8713,Product 8713,Electronics,449.75,529
8714,Product 8714,Home,115.7,389
8715,Product 8715,Electronics,484.34,637
8716,Product 8716,Clothing,346.88,487
8717,Product 8717,Home,455.47,341
8718,Product 8718,Electronics,53.24,289
8719,Product 8719,Books,126.33,224
8720,Product 8720,Home,350.55,266
8721,Product 8721,Home,422.21,982
8722,Product 8722,Books,102.59,840
8723,Product 8723,Books,125.79,628
8724,Product 8724,Home,200.19,703
8725,Product 8725,Books,203.82,325
8726,Product 8726,Books,365.01,877
8727,Product 8727,Beauty,88.41,149
8728,Product 8728,Clothing,432.79,278
8729,Product 8729,Clothing,216.67,95
8730,Product 8730,Beauty,366.22,173
8731,Product 8731,Electronics,282.82,603
8732,Product 8732,Beauty,5.83,253
8733,Product 8733,Books,304.26,706
8734,Product 8734,Beauty,290.7,847
8735,Product 8735,Electronics,49.35,916
8736,Product 8736,Home,231.48,409
8737,Product 8737,Electronics,103.31,101
8738,Product 8738,Electronics,372.74,342
8739,Product 8739,Beauty,214.73,58
8740,Product 8740,Clothing,129.17,801
8741,Product 8741,Electronics,319.05,698
8742,Product 8742,Clothing,497.35,715
8743,Product 8743,Home,427.63,624
8744,Product 8744,Clothing,275.18,654
8745,Product 8745,Electronics,444.43,396
8746,Product 8746,Books,227.68,630
8747,Product 8747,Home,131.34,13
8748,Product 8748,Beauty,10.59,222
8749,Product 8749,Home,111.66,329
8750,Product 8750,Beauty,302.83,101
8751,Product 8751,Clothing,63.11,118
8752,Product 8752,Clothing,83.64,679
8753,Product 8753,Beauty,144.16,691
8754,Product 8754,Books,37.03,132
8755,Product 8755,Beauty,471.64,182
8756,Product 8756,Clothing,226.18,981
8757,Product 8757,Clothing,63.35,487
8758,Product 8758,Beauty,254.91,898
8759,Product 8759,Beauty,469.71,282
8760,Product 8760,Beauty,454.28,488
8761,Product 8761,Beauty,106.28,863
8762,Product 8762,Books,397.87,16
8763,Product 8763,Home,133.04,544
8764,Product 8764,Beauty,376.56,524
8765,Product 8765,Clothing,145.83,342
8766,Product 8766,Beauty,325.2,967
8767,Product 8767,Beauty,209.35,416
8768,Product 8768,Beauty,217.63,25
8769,Product 8769,Clothing,297.77,665
8770,Product 8770,Home,269.0,906
8771,Product 8771,Electronics,483.07,249
8772,Product 8772,Beauty,380.23,515
8773,Product 8773,Books,469.3,278
8774,Product 8774,Home,459.38,327
8775,Product 8775,Home,353.9,468
8776,Product 8776,Beauty,314.12,89
8777,Product 8777,Clothing,478.5,722
8778,Product 8778,Clothing,204.95,838
8779,Product 8779,Books,413.04,508
8780,Product 8780,Books,112.58,976
8781,Product 8781,Electronics,163.32,99
8782,Product 8782,Home,191.8,677
8783,Product 8783,Books,391.83,601
8784,Product 8784,Home,198.53,888
8785,Product 8785,Books,210.82,112
8786,Product 8786,Clothing,342.91,209
8787,Product 8787,Beauty,111.46,451
8788,Product 8788,Electronics,218.56,823
8789,Product 8789,Clothing,451.04,780
8790,Product 8790,Electronics,245.75,521
8791,Product 8791,Books,404.94,946
8792,Product 8792,Electronics,185.84,365
8793,Product 8793,Home,456.07,898
8794,Product 8794,Clothing,58.51,555
8795,Product 8795,Clothing,495.14,803
8796,Product 8796,Books,120.64,871
8797,Product 8797,Books,284.54,142
8798,Product 8798,Books,480.76,614
8799,Product 8799,Electronics,370.89,447
8800,Product 8800,Home,212.52,38
8801,Product 8801,Home,218.2,829
8802,Product 8802,Books,432.53,857
8803,Product 8803,Books,12.21,85
8804,Product 8804,Clothing,254.46,636
8805,Product 8805,Home,317.11,158
8806,Product 8806,Beauty,37.88,421
8807,Product 8807,Electronics,473.12,391
8808,Product 8808,Books,103.54,965
8809,Product 8809,Home,265.77,266
8810,Product 8810,Home,449.77,833
8811,Product 8811,Home,451.24,517
8812,Product 8812,Electronics,176.58,113
8813,Product 8813,Beauty,363.18,315
8814,Product 8814,Electronics,231.56,762
8815,Product 8815,Electronics,289.31,192
8816,Product 8816,Beauty,174.92,484
8817,Product 8817,Beauty,381.9,521
8818,Product 8818,Beauty,141.61,851
8819,Product 8819,Clothing,201.18,973
8820,Product 8820,Beauty,430.12,582
8821,Product 8821,Electronics,338.62,256
8822,Product 8822,Clothing,357.36,223
8823,Product 8823,Electronics,376.94,913
8824,Product 8824,Home,21.88,421
8825,Product 8825,Clothing,50.5,11
8826,Product 8826,Electronics,492.06,145
8827,Product 8827,Electronics,78.48,860
8828,Product 8828,Home,68.39,700
8829,Product 8829,Beauty,297.94,54
8830,Product 8830,Clothing,191.9,603
8831,Product 8831,Books,140.65,342
8832,Product 8832,Books,272.1,52
8833,Product 8833,Home,142.25,698
8834,Product 8834,Clothing,268.19,405
8835,Product 8835,Home,208.91,635
8836,Product 8836,Electronics,466.82,291
8837,Product 8837,Books,194.18,701
8838,Product 8838,Books,95.43,950
8839,Product 8839,Clothing,45.92,755
8840,Product 8840,Clothing,361.36,212
8841,Product 8841,Electronics,405.44,959
8842,Product 8842,Home,73.66,418
8843,Product 8843,Electronics,172.38,741
8844,Product 8844,Electronics,303.13,813
8845,Product 8845,Electronics,95.79,863
8846,Product 8846,Clothing,428.62,408
8847,Product 8847,Beauty,495.26,356
8848,Product 8848,Home,433.51,656
8849,Product 8849,Clothing,49.73,330
8850,Product 8850,Electronics,453.85,239
8851,Product 8851,Books,469.47,775
8852,Product 8852,Beauty,385.18,820
8853,Product 8853,Beauty,349.7,355
8854,Product 8854,Clothing,374.34,475
8855,Product 8855,Electronics,200.44,368
8856,Product 8856,Beauty,311.5,252
8857,Product 8857,Electronics,93.98,39
8858,Product 8858,Beauty,109.19,948
8859,Product 8859,Home,380.5,317
8860,Product 8860,Beauty,238.89,20
8861,Product 8861,Clothing,237.34,131
8862,Product 8862,Electronics,76.2,885
8863,Product 8863,Beauty,98.45,110
8864,Product 8864,Home,286.6,631
8865,Product 8865,Clothing,391.07,958
8866,Product 8866,Home,479.12,283
8867,Product 8867,Beauty,96.13,562
8868,Product 8868,Books,134.38,297
8869,Product 8869,Books,204.33,26
8870,Product 8870,Electronics,354.99,420
8871,Product 8871,Clothing,329.97,753
8872,Product 8872,Electronics,336.55,30
8873,Product 8873,Clothing,271.47,733
8874,Product 8874,Beauty,470.77,160
8875,Product 8875,Books,109.84,920
8876,Product 8876,Books,488.61,107
8877,Product 8877,Home,6.17,246
8878,Product 8878,Clothing,40.17,967
8879,Product 8879,Books,42.79,908
8880,Product 8880,Clothing,429.11,25
8881,Product 8881,Clothing,103.48,844
8882,Product 8882,Books,67.0,893
8883,Product 8883,Electronics,7.6,386
8884,Product 8884,Beauty,165.4,949
8885,Product 8885,Clothing,96.46,79
8886,Product 8886,Home,63.2,457
8887,Product 8887,Electronics,372.01,25
8888,Product 8888,Beauty,219.35,496
8889,Product 8889,Books,125.13,131
8890,Product 8890,Electronics,309.51,438
8891,Product 8891,Home,405.78,481
8892,Product 8892,Clothing,392.77,87
8893,Product 8893,Home,41.22,873
8894,Product 8894,Home,427.95,774
8895,Product 8895,Beauty,470.89,155
8896,Product 8896,Electronics,247.1,759
8897,Product 8897,Beauty,41.66,98
8898,Product 8898,Beauty,49.27,348
8899,Product 8899,Clothing,127.71,166
8900,Product 8900,Beauty,310.87,478
8901,Product 8901,Clothing,96.97,141
8902,Product 8902,Books,449.43,407
8903,Product 8903,Home,347.97,502
8904,Product 8904,Books,235.93,932
8905,Product 8905,Books,382.57,904
8906,Product 8906,Clothing,402.03,993
8907,Product 8907,Electronics,133.92,128
8908,Product 8908,Clothing,134.97,367
8909,Product 8909,Electronics,143.83,602
8910,Product 8910,Home,261.09,704
8911,Product 8911,Books,409.19,9
8912,Product 8912,Clothing,85.47,581
8913,Product 8913,Clothing,162.73,656
8914,Product 8914,Books,449.27,5
8915,Product 8915,Clothing,468.51,492
8916,Product 8916,Home,274.22,173
8917,Product 8917,Electronics,278.54,482
8918,Product 8918,Beauty,257.58,934
8919,Product 8919,Clothing,332.2,544
8920,Product 8920,Books,39.72,613
8921,Product 8921,Electronics,403.22,768
8922,Product 8922,Clothing,333.58,505
8923,Product 8923,Clothing,467.83,504
8924,Product 8924,Beauty,37.71,373
8925,Product 8925,Electronics,470.77,420
8926,Product 8926,Books,420.36,645
8927,Product 8927,Electronics,27.46,665
8928,Product 8928,Electronics,73.37,261
8929,Product 8929,Beauty,117.3,836
8930,Product 8930,Clothing,413.19,583
8931,Product 8931,Clothing,57.63,73
8932,Product 8932,Electronics,206.13,523
8933,Product 8933,Clothing,443.04,946
8934,Product 8934,Books,187.36,574
8935,Product 8935,Beauty,205.19,91
8936,Product 8936,Electronics,21.37,374
8937,Product 8937,Clothing,29.79,243
8938,Product 8938,Beauty,261.96,764
8939,Product 8939,Clothing,414.16,921
8940,Product 8940,Books,321.93,533
8941,Product 8941,Books,207.22,134
8942,Product 8942,Beauty,243.01,575
8943,Product 8943,Electronics,18.74,76
8944,Product 8944,Home,399.04,376
8945,Product 8945,Home,240.9,491
8946,Product 8946,Home,262.6,45
8947,Product 8947,Books,145.85,705
8948,Product 8948,Electronics,466.48,551
8949,Product 8949,Beauty,331.91,470
8950,Product 8950,Books,58.2,759
8951,Product 8951,Electronics,375.67,189
8952,Product 8952,Beauty,441.85,126
